# Data generated by numpy
ALG104+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG105+1.p T 0.31200 success 1.9.1pre005 0001_FIFO general equat
ALG106+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG107+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG108+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG109+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG110+1.p T 0.44400 success 1.9.1pre005 0001_FIFO general equat
ALG111+1.p T 0.49900 success 1.9.1pre005 0001_FIFO general equat
ALG112+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG113+1.p T 0.13300 success 1.9.1pre005 0001_FIFO general equat
ALG114+1.p T 0.12900 success 1.9.1pre005 0001_FIFO general equat
ALG115+1.p T 1.86700 success 1.9.1pre005 0001_FIFO general equat
ALG116+1.p T 246.87800 success 1.9.1pre005 0001_FIFO general equat
ALG117+1.p T 0.17200 success 1.9.1pre005 0001_FIFO general equat
ALG118+1.p T 7.23300 success 1.9.1pre005 0001_FIFO general equat
ALG119+1.p T 86.18800 success 1.9.1pre005 0001_FIFO general equat
ALG120+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG121+1.p T 0.24800 success 1.9.1pre005 0001_FIFO general equat
ALG122+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG123+1.p T 2.33100 success 1.9.1pre005 0001_FIFO general equat
ALG124+1.p T 2.93100 success 1.9.1pre005 0001_FIFO general equat
ALG125+1.p T 4.12600 success 1.9.1pre005 0001_FIFO general equat
ALG126+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG127+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG128+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG129+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG130+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG131+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG132+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG133+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
