Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
LCL557+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335147.txt,0001_FIFO,general,equational
LCL558+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335149.txt,0001_FIFO,general,equational
LCL559+1.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335151.txt,0001_FIFO,general,equational
LCL560+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335153.txt,0001_FIFO,general,equational
LCL561+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335155.txt,0001_FIFO,general,equational
LCL562+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335157.txt,0001_FIFO,general,equational
LCL563+1.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335159.txt,0001_FIFO,general,equational
LCL564+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335161.txt,0001_FIFO,general,equational
LCL566+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335165.txt,0001_FIFO,general,equational
LCL568+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335169.txt,0001_FIFO,general,equational
LCL570+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335173.txt,0001_FIFO,general,equational
LCL572+1.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335177.txt,0001_FIFO,general,equational
LCL573+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335179.txt,0001_FIFO,general,equational
LCL574+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335181.txt,0001_FIFO,general,equational
LCL575+1.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335183.txt,0001_FIFO,general,equational
LCL636+1.001.p,T,0.010,success,1.9.1pre005,0.010,82,0,1,12,0,0,0,0,0,0,0,0,0,0,12,0,12,18,0,0,1,31,31,3044,5,0,1,0,1,1,6,0,13,13,13,16,3,3,1,5,5,1,8,16,12,0,0,0,0,0.000,0.010,3,172335293.txt,0001_FIFO,general,non-equational
LCL636+1.005.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335295.txt,0001_FIFO,general,non-equational
LCL636+1.010.p,F,-,maxtime,1.9.1pre005,0.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335297.txt,0001_FIFO,general,non-equational
LCL636+1.015.p,F,-,maxtime,1.9.1pre005,0.040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335299.txt,0001_FIFO,general,non-equational
LCL636+1.020.p,F,-,maxtime,1.9.1pre005,0.061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335301.txt,0001_FIFO,general,non-equational
LCL638+1.001.p,F,-,maxtime,1.9.1pre005,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335313.txt,0001_FIFO,general,non-equational
LCL638+1.005.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335315.txt,0001_FIFO,general,non-equational
LCL638+1.010.p,F,-,maxtime,1.9.1pre005,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335317.txt,0001_FIFO,general,non-equational
LCL638+1.015.p,F,-,maxtime,1.9.1pre005,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335319.txt,0001_FIFO,general,non-equational
LCL638+1.020.p,F,-,maxtime,1.9.1pre005,0.048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335321.txt,0001_FIFO,general,non-equational
LCL640+1.001.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335333.txt,0001_FIFO,general,non-equational
LCL640+1.005.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335335.txt,0001_FIFO,general,non-equational
LCL640+1.010.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335337.txt,0001_FIFO,general,non-equational
LCL640+1.015.p,F,-,maxtime,1.9.1pre005,0.020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335339.txt,0001_FIFO,general,non-equational
LCL640+1.020.p,F,-,maxtime,1.9.1pre005,0.027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335341.txt,0001_FIFO,general,non-equational
LCL642+1.001.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335353.txt,0001_FIFO,general,non-equational
LCL642+1.005.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335355.txt,0001_FIFO,general,non-equational
LCL642+1.010.p,F,-,maxtime,1.9.1pre005,0.027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335357.txt,0001_FIFO,general,non-equational
LCL642+1.015.p,F,-,maxtime,1.9.1pre005,0.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335359.txt,0001_FIFO,general,non-equational
LCL642+1.020.p,F,-,maxtime,1.9.1pre005,0.044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335361.txt,0001_FIFO,general,non-equational
LCL644+1.001.p,T,0.009,success,1.9.1pre005,0.011,614,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,118,0,0,0,121,121,3284,0,0,0,0,0,1,2,0,3,5,5,8,3,4,0,2,2,1,2,9,3,0,0,0,0,0.002,0.011,0,172335373.txt,0001_FIFO,general,non-equational
LCL644+1.005.p,T,0.017,success,1.9.1pre005,0.021,3042,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,570,0,0,0,573,573,4384,0,0,0,0,0,1,2,0,3,5,5,8,3,8,0,2,2,1,2,13,3,0,0,0,0,0.004,0.021,0,172335375.txt,0001_FIFO,general,non-equational
LCL644+1.010.p,T,0.030,success,1.9.1pre005,0.030,6077,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,1135,0,0,0,1138,1138,5764,0,0,0,0,0,1,2,0,3,5,5,8,3,13,0,2,2,1,2,18,3,0,0,0,0,0.001,0.031,0,172335377.txt,0001_FIFO,general,non-equational
LCL644+1.015.p,T,0.038,success,1.9.1pre005,0.040,9112,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,1700,0,0,0,1703,1703,7412,0,0,0,0,0,1,2,0,3,5,5,8,3,18,0,2,2,1,2,23,3,0,0,0,0,0.003,0.041,0,172335379.txt,0001_FIFO,general,non-equational
LCL644+1.020.p,T,0.048,success,1.9.1pre005,0.052,12147,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2265,0,0,0,2268,2268,8740,0,0,0,0,0,1,2,0,3,5,5,8,3,23,0,2,2,1,2,28,3,0,0,0,0,0.005,0.053,0,172335381.txt,0001_FIFO,general,non-equational
LCL646+1.001.p,T,0.008,success,1.9.1pre005,0.009,4,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,2,0,0,1,12,12,3028,4,0,2,0,1,1,4,0,10,7,7,10,3,3,1,3,3,1,2,10,10,0,0,0,0,0.002,0.010,3,172335393.txt,0001_FIFO,horn,non-equational
LCL646+1.005.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335395.txt,0001_FIFO,general,non-equational
LCL646+1.010.p,F,-,maxtime,1.9.1pre005,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335397.txt,0001_FIFO,general,non-equational
LCL646+1.015.p,F,-,maxtime,1.9.1pre005,0.058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335399.txt,0001_FIFO,general,non-equational
LCL646+1.020.p,F,-,maxtime,1.9.1pre005,0.103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335401.txt,0001_FIFO,general,non-equational
LCL648+1.001.p,T,0.008,success,1.9.1pre005,0.009,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,4,4,3016,0,0,1,0,1,1,3,0,4,9,9,12,3,3,1,4,4,1,3,12,4,0,0,0,0,0.001,0.009,0,172335413.txt,0001_FIFO,horn,non-equational
LCL648+1.005.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335415.txt,0001_FIFO,general,non-equational
LCL648+1.010.p,F,-,maxtime,1.9.1pre005,0.066,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335417.txt,0001_FIFO,general,non-equational
LCL648+1.015.p,F,-,maxtime,1.9.1pre005,0.516,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335419.txt,0001_FIFO,general,non-equational
LCL648+1.020.p,F,-,maxtime,1.9.1pre005,2.685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335421.txt,0001_FIFO,general,non-equational
LCL650+1.001.p,T,0.071,success,1.9.1pre005,0.010,444,972,0,542,174,0,0,0,140,79413,0,0,0,817,683,0,401,84,0,0,1299,22,22,4464,4,1127,389,0,1298,1,8,0,716,45,45,48,3,3,21,31,10,1,4,48,542,3403,0,0,0,0.005,0.076,1004,172335433.txt,0001_FIFO,general,non-equational
LCL650+1.005.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335435.txt,0001_FIFO,general,non-equational
LCL650+1.010.p,F,-,maxtime,1.9.1pre005,0.030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335437.txt,0001_FIFO,general,non-equational
LCL650+1.015.p,F,-,maxtime,1.9.1pre005,0.053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335439.txt,0001_FIFO,general,non-equational
LCL650+1.020.p,F,-,maxtime,1.9.1pre005,0.098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335441.txt,0001_FIFO,general,non-equational
LCL652+1.001.p,F,-,maxtime,1.9.1pre005,0.011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335453.txt,0001_FIFO,general,non-equational
LCL652+1.005.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335455.txt,0001_FIFO,general,non-equational
LCL652+1.010.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335457.txt,0001_FIFO,general,non-equational
LCL652+1.015.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335459.txt,0001_FIFO,general,non-equational
LCL652+1.020.p,F,-,maxtime,1.9.1pre005,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335461.txt,0001_FIFO,general,non-equational
LCL654+1.001.p,F,-,maxtime,1.9.1pre005,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335473.txt,0001_FIFO,general,non-equational
LCL654+1.005.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335475.txt,0001_FIFO,general,non-equational
LCL654+1.010.p,F,-,maxtime,1.9.1pre005,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335477.txt,0001_FIFO,general,non-equational
LCL654+1.015.p,F,-,maxtime,1.9.1pre005,0.028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335479.txt,0001_FIFO,general,non-equational
LCL654+1.020.p,F,-,maxtime,1.9.1pre005,0.043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335481.txt,0001_FIFO,general,non-equational
LCL656+1.001.p,T,0.008,success,1.9.1pre005,0.010,27,6,0,18,1,0,0,0,0,48,0,0,0,5,18,0,18,5,0,0,11,18,18,3036,1,6,15,0,11,2,2,0,19,12,14,15,3,5,2,7,6,2,4,19,18,35,0,0,0,0.003,0.011,0,172335493.txt,0001_FIFO,general,non-equational
LCL656+1.005.p,T,10.921,success,1.9.1pre005,0.012,81373,39039,0,12496,8575,2,2,5632,2334,17106902,0,0,0,65866,20462,0,4530,10753,0,0,34219,63,63,52136,4,76754,4518,0,34219,2,8,0,21071,13,41,16,3,8,17,28,10,2,21,49,12496,262120,0,0,0,0.046,10.967,15867,172335495.txt,0001_FIFO,general,non-equational
LCL656+1.010.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335497.txt,0001_FIFO,general,non-equational
LCL656+1.015.p,F,-,maxtime,1.9.1pre005,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335499.txt,0001_FIFO,general,non-equational
LCL656+1.020.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335501.txt,0001_FIFO,general,non-equational
LCL658+1.001.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335513.txt,0001_FIFO,general,non-equational
LCL658+1.005.p,F,-,maxtime,1.9.1pre005,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335515.txt,0001_FIFO,general,non-equational
LCL658+1.010.p,F,-,maxtime,1.9.1pre005,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335517.txt,0001_FIFO,general,non-equational
LCL658+1.015.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335519.txt,0001_FIFO,general,non-equational
LCL658+1.020.p,F,-,maxtime,1.9.1pre005,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335521.txt,0001_FIFO,general,non-equational
LCL660+1.001.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335533.txt,0001_FIFO,general,non-equational
LCL660+1.005.p,F,-,maxtime,1.9.1pre005,0.023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335535.txt,0001_FIFO,general,non-equational
LCL660+1.010.p,F,-,maxtime,1.9.1pre005,0.027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335537.txt,0001_FIFO,general,non-equational
LCL660+1.015.p,F,-,maxtime,1.9.1pre005,0.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335539.txt,0001_FIFO,general,non-equational
LCL660+1.020.p,F,-,maxtime,1.9.1pre005,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335541.txt,0001_FIFO,general,non-equational
LCL662+1.001.p,T,0.006,success,1.9.1pre005,0.010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,3016,0,0,0,0,0,1,1,0,2,5,5,8,3,3,0,2,2,1,2,8,2,0,0,0,0,0.003,0.010,0,172335553.txt,0001_FIFO,unit,non-equational
LCL662+1.005.p,F,-,maxtime,1.9.1pre005,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335555.txt,0001_FIFO,general,non-equational
LCL662+1.010.p,F,-,maxtime,1.9.1pre005,0.112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335557.txt,0001_FIFO,general,non-equational
LCL662+1.015.p,F,-,maxtime,1.9.1pre005,1.260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172335559.txt,0001_FIFO,general,non-equational
